"YEAR","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","OP_UNIQUE_CARRIER","OP_CARRIER","OP_CARRIER_AIRLINE_ID","TAIL_NUM","OP_CARRIER_FL_NUM","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","DEST","DEST_CITY_NAME","DEST_STATE_ABR","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DEL15","ARR_TIME","ARR_DELAY","CANCELLED","CANCELLATION_CODE","ACTUAL_ELAPSED_TIME","AIR_TIME","DISTANCE","CARRIER_DELAY","WEATHER_DELAY"
2025,7,6,7,"WN","WN",19393,"N8520Q",987,"LAS","Las Vegas, NV","NV","ELP","El Paso, TX","TX",2200,2317,77,1,154,69,0,"",97,75,584,57,0
2025,7,1,2,"DL","DL",19790,"N364NW",330,"DCA","Washington, DC","VA","ATL","Atlanta, GA","GA",659,722,23,1,909,19,0,"",107,75,547,19,0
2025,7,16,3,"WN","WN",19393,"N8944Q",2709,"DEN","Denver, CO","CO","OAK","Oakland, CA","CA",2145,2259,74,1,34,74,0,"",155,135,957,0,0
2025,7,7,1,"WN","WN",19393,"N7824A",254,"DEN","Denver, CO","CO","BUR","Burbank, CA","CA",1745,1810,25,1,1928,13,0,"",138,123,850,NA,NA
2025,7,10,4,"OH","OH",20397,"N530EA",5676,"SAV","Savannah, GA","GA","CLT","Charlotte, NC","NC",846,837,-9,0,952,-22,0,"",75,50,213,NA,NA
2025,7,18,5,"YX","YX",20452,"N781YX",3664,"EWR","Newark, NJ","NJ","PIT","Pittsburgh, PA","PA",1330,1545,135,1,1731,151,0,"",106,57,319,0,0
2025,7,24,4,"OO","OO",20304,"N303SY",4021,"SLC","Salt Lake City, UT","UT","BOI","Boise, ID","ID",2030,2022,-8,0,2121,-19,0,"",59,43,290,NA,NA
2025,7,11,5,"UA","UA",19977,"N69888",1406,"IAD","Washington, DC","VA","RSW","Fort Myers, FL","FL",820,816,-4,0,1054,-4,0,"",158,126,891,NA,NA
2025,7,25,5,"MQ","MQ",20398,"N271NN",4288,"HSV","Huntsville, AL","AL","DCA","Washington, DC","VA",1830,2033,123,1,2327,120,0,"",114,94,613,35,0
2025,7,21,1,"B6","B6",20409,"N618JB",737,"BDL","Hartford, CT","CT","MCO","Orlando, FL","FL",600,606,6,0,846,-7,0,"",160,137,1050,NA,NA
2025,7,3,4,"F9","F9",20436,"N630FR",1204,"MIA","Miami, FL","FL","PHL","Philadelphia, PA","PA",2142,2141,-1,0,28,-22,0,"",167,136,1013,NA,NA
2025,7,15,2,"OO","OO",20304,"N532GJ",4656,"FSD","Sioux Falls, SD","SD","ORD","Chicago, IL","IL",1125,1115,-10,0,1304,-11,0,"",109,76,462,NA,NA
2025,7,7,1,"DL","DL",19790,"N379DA",2508,"SAN","San Diego, CA","CA","SEA","Seattle, WA","WA",1110,1107,-3,0,1405,-11,0,"",178,131,1050,NA,NA
2025,7,20,7,"OO","OO",20304,"N181SY",3410,"SAN","San Diego, CA","CA","SMF","Sacramento, CA","CA",1716,1800,44,1,1945,44,0,"",105,76,480,0,0
2025,7,31,4,"UA","UA",19977,"N78060",1385,"SFO","San Francisco, CA","CA","IAD","Washington, DC","VA",1312,1309,-3,0,2132,11,0,"",323,267,2418,NA,NA
2025,7,18,5,"UA","UA",19977,"N68453",2266,"SAV","Savannah, GA","GA","EWR","Newark, NJ","NJ",615,619,4,0,811,-13,0,"",112,92,708,NA,NA
2025,7,14,1,"AS","AS",19930,"N960AK",542,"SEA","Seattle, WA","WA","DFW","Dallas/Fort Worth, TX","TX",25,232,127,1,850,150,0,"",258,200,1660,127,0
2025,7,17,4,"WN","WN",19393,"N8886C",2533,"TUL","Tulsa, OK","OK","HOU","Houston, TX","TX",1635,1636,1,0,1802,-3,0,"",86,71,453,NA,NA
2025,7,24,4,"AA","AA",19805,"N876NN",2200,"ORF","Norfolk, VA","VA","CLT","Charlotte, NC","NC",1532,1542,10,0,1723,18,0,"",101,59,290,10,0
2025,7,26,6,"G4","G4",20368,"288NV",810,"XNA","Fayetteville, AR","AR","LAX","Los Angeles, CA","CA",2009,2039,30,1,2151,22,0,"",192,175,1371,22,0
2025,7,20,7,"WN","WN",19393,"N291WN",4347,"RNO","Reno, NV","NV","BUR","Burbank, CA","CA",1120,1138,18,1,1251,11,0,"",73,57,374,NA,NA
2025,7,12,6,"OO","OO",20304,"N716SK",6474,"PHX","Phoenix, AZ","AZ","FLG","Flagstaff, AZ","AZ",2030,654,624,1,755,629,0,"",61,37,119,624,0
2025,7,29,2,"WN","WN",19393,"N8683D",3280,"LAS","Las Vegas, NV","NV","DEN","Denver, CO","CO",510,505,-5,0,748,-12,0,"",103,82,628,NA,NA
2025,7,19,6,"MQ","MQ",20398,"N209NN",3664,"DFW","Dallas/Fort Worth, TX","TX","SGF","Springfield, MO","MO",1740,1737,-3,0,1903,-1,0,"",86,60,364,NA,NA
2025,7,3,4,"WN","WN",19393,"N467WN",2373,"SAN","San Diego, CA","CA","DAL","Dallas, TX","TX",840,838,-2,0,1332,-13,0,"",174,155,1182,NA,NA
2025,7,22,2,"DL","DL",19790,"N134DU",760,"DFW","Dallas/Fort Worth, TX","TX","BOS","Boston, MA","MA",1110,1100,-10,0,1541,-32,0,"",221,196,1562,NA,NA
2025,7,16,3,"WN","WN",19393,"N7847A",4110,"LAS","Las Vegas, NV","NV","TUS","Tucson, AZ","AZ",1710,1710,0,0,1835,-5,0,"",85,59,364,NA,NA
2025,7,19,6,"UA","UA",19977,"N776UA",384,"DEN","Denver, CO","CO","HNL","Honolulu, HI","HI",1155,1149,-6,0,1454,-10,0,"",425,398,3365,NA,NA
2025,7,8,2,"DL","DL",19790,"N321DH",518,"ATL","Atlanta, GA","GA","BOS","Boston, MA","MA",1650,1738,48,1,2049,72,0,"",191,139,946,0,0
2025,7,15,2,"UA","UA",19977,"N38403",496,"IAH","Houston, TX","TX","MCO","Orlando, FL","FL",1435,1428,-7,0,1746,-24,0,"",138,121,854,NA,NA
2025,7,11,5,"DL","DL",19790,"N540DE",2032,"MCO","Orlando, FL","FL","SLC","Salt Lake City, UT","UT",1708,1804,56,1,2048,48,0,"",284,245,1931,0,0
2025,7,10,4,"OO","OO",20304,"N785SK",4674,"ATW","Appleton, WI","WI","ORD","Chicago, IL","IL",1545,1542,-3,0,1713,8,0,"",91,41,160,NA,NA
2025,7,21,1,"F9","F9",20436,"N624FR",4523,"MCO","Orlando, FL","FL","AUS","Austin, TX","TX",740,730,-10,0,916,-9,0,"",166,127,994,NA,NA
2025,7,7,1,"WN","WN",19393,"N7825A",3112,"HOU","Houston, TX","TX","MDW","Chicago, IL","IL",2240,2313,33,1,119,14,0,"",126,117,937,NA,NA
2025,7,13,7,"UA","UA",19977,"N74532",1587,"IAD","Washington, DC","VA","DEN","Denver, CO","CO",1250,1246,-4,0,1419,-23,0,"",213,187,1452,NA,NA
2025,7,20,7,"UA","UA",19977,"N14528",284,"DEN","Denver, CO","CO","LAS","Las Vegas, NV","NV",2058,2055,-3,0,2151,-8,0,"",116,90,628,NA,NA
2025,7,5,6,"WN","WN",19393,"N8752Q",2545,"SMF","Sacramento, CA","CA","LAS","Las Vegas, NV","NV",1015,1011,-4,0,1125,-15,0,"",74,58,397,NA,NA
2025,7,25,5,"MQ","MQ",20398,"N267NN",4201,"HRL","Harlingen/San Benito, TX","TX","DFW","Dallas/Fort Worth, TX","TX",1007,957,-10,0,1134,-13,0,"",97,71,461,NA,NA
2025,7,17,4,"G4","G4",20368,"322NV",913,"MDT","Harrisburg, PA","PA","PGD","Punta Gorda, FL","FL",1004,957,-7,0,1222,-16,0,"",145,131,963,NA,NA
2025,7,22,2,"AA","AA",19805,"N156UW",1844,"DFW","Dallas/Fort Worth, TX","TX","PBI","West Palm Beach/Palm Beach, FL","FL",1045,1044,-1,0,1421,-13,0,"",157,141,1102,NA,NA
2025,7,23,3,"WN","WN",19393,"N7877H",964,"CHS","Charleston, SC","SC","AUS","Austin, TX","TX",1220,1220,0,0,1352,-18,0,"",152,137,1055,NA,NA
2025,7,15,2,"DL","DL",19790,"N383DN",928,"SEA","Seattle, WA","WA","ANC","Anchorage, AK","AK",1340,1339,-1,0,1616,-7,0,"",217,194,1448,NA,NA
2025,7,23,3,"OO","OO",20304,"N107SY",5379,"IAH","Houston, TX","TX","TUL","Tulsa, OK","OK",1209,1208,-1,0,1352,0,0,"",104,65,429,NA,NA
2025,7,25,5,"OO","OO",20304,"N738SK",4095,"ASE","Aspen, CO","CO","ATL","Atlanta, GA","GA",805,805,0,0,1330,1,0,"",205,175,1304,NA,NA
2025,7,20,7,"MQ","MQ",20398,"N300LK",3630,"LIT","Little Rock, AR","AR","DCA","Washington, DC","VA",620,625,5,0,950,1,0,"",145,112,888,NA,NA
2025,7,8,2,"AA","AA",19805,"N936AN",2817,"SJU","San Juan, PR","PR","MIA","Miami, FL","FL",604,615,11,0,842,-7,0,"",147,129,1045,NA,NA
2025,7,4,5,"AS","AS",19930,"N609AS",61,"CDV","Cordova, AK","AK","ANC","Anchorage, AK","AK",1259,1238,-21,0,1322,-38,0,"",44,30,160,NA,NA
2025,7,14,1,"AA","AA",19805,"N746UW",2865,"CLT","Charlotte, NC","NC","SDF","Louisville, KY","KY",2045,2058,13,0,2222,6,0,"",84,50,335,NA,NA
2025,7,23,3,"UA","UA",19977,"N428UA",1216,"IAH","Houston, TX","TX","OMA","Omaha, NE","NE",1953,1948,-5,0,2200,-15,0,"",132,99,781,NA,NA
2025,7,21,1,"OO","OO",20304,"N290SY",3880,"SLC","Salt Lake City, UT","UT","HLN","Helena, MT","MT",1045,1040,-5,0,1201,-19,0,"",81,59,402,NA,NA
2025,7,18,5,"G4","G4",20368,"294NV",791,"LAX","Los Angeles, CA","CA","FSD","Sioux Falls, SD","SD",1542,1548,6,0,2050,1,0,"",182,164,1340,NA,NA
2025,7,12,6,"WN","WN",19393,"N953WN",1705,"BZN","Bozeman, MT","MT","DAL","Dallas, TX","TX",1430,1429,-1,0,1821,1,0,"",172,152,1172,NA,NA
2025,7,21,1,"WN","WN",19393,"N949WN",1242,"LAS","Las Vegas, NV","NV","SEA","Seattle, WA","WA",745,752,7,0,1036,6,0,"",164,126,867,NA,NA
2025,7,6,7,"OO","OO",20304,"N221PS",5099,"CMX","Hancock/Houghton, MI","MI","ORD","Chicago, IL","IL",1453,1452,-1,0,1605,30,0,"",133,76,360,30,0
2025,7,11,5,"WN","WN",19393,"N7873A",1823,"BWI","Baltimore, MD","MD","MYR","Myrtle Beach, SC","SC",1545,1546,1,0,1700,-15,0,"",74,60,399,NA,NA
2025,7,23,3,"G4","G4",20368,"252NV",3182,"PIE","St. Petersburg, FL","FL","ATW","Appleton, WI","WI",2050,2059,9,0,2238,-9,0,"",159,146,1173,NA,NA
2025,7,2,3,"WN","WN",19393,"N957WN",1757,"DAL","Dallas, TX","TX","MDW","Chicago, IL","IL",1910,1931,21,1,2137,17,0,"",126,109,793,15,0
2025,7,24,4,"WN","WN",19393,"N8536Z",4529,"SJU","San Juan, PR","PR","MCO","Orlando, FL","FL",1940,1947,7,0,2236,-9,0,"",169,146,1188,NA,NA
2025,7,5,6,"MQ","MQ",20398,"N281NN",3995,"DFW","Dallas/Fort Worth, TX","TX","CMH","Columbus, OH","OH",1831,1842,11,0,2222,16,0,"",160,123,926,0,0
2025,7,1,2,"OO","OO",20304,"N188SY",3439,"SAN","San Diego, CA","CA","SMF","Sacramento, CA","CA",1232,1226,-6,0,1418,-1,0,"",112,70,480,NA,NA
2025,7,6,7,"OO","OO",20304,"N150SY",5974,"FAT","Fresno, CA","CA","SFO","San Francisco, CA","CA",1417,1416,-1,0,1519,1,0,"",63,33,158,NA,NA
2025,7,26,6,"DL","DL",19790,"N870DN",2968,"PHL","Philadelphia, PA","PA","DTW","Detroit, MI","MI",939,933,-6,0,1059,-22,0,"",86,71,453,NA,NA
2025,7,9,3,"AA","AA",19805,"N986AN",982,"PDX","Portland, OR","OR","DFW","Dallas/Fort Worth, TX","TX",530,531,1,0,1102,-12,0,"",211,187,1616,NA,NA
2025,7,19,6,"B6","B6",20409,"N950JT",1289,"EWR","Newark, NJ","NJ","SJU","San Juan, PR","PR",1645,1645,0,0,2042,-4,0,"",237,202,1608,NA,NA
2025,7,2,3,"G4","G4",20368,"286NV",2994,"IND","Indianapolis, IN","IN","SRQ","Sarasota/Bradenton, FL","FL",1927,1942,15,1,2157,8,0,"",135,119,876,NA,NA
2025,7,14,1,"WN","WN",19393,"N8760L",3670,"SMF","Sacramento, CA","CA","KOA","Kona, HI","HI",930,931,1,0,1148,-12,0,"",317,301,2435,NA,NA
2025,7,27,7,"AS","AS",19930,"N467AS",896,"HNL","Honolulu, HI","HI","SEA","Seattle, WA","WA",1433,1445,12,0,2347,16,0,"",362,319,2677,0,0
2025,7,16,3,"OO","OO",20304,"N924SW",5431,"LNK","Lincoln, NE","NE","DEN","Denver, CO","CO",1733,2013,160,1,2113,178,0,"",120,86,423,0,160
2025,7,1,2,"AA","AA",19805,"N838AW",2394,"PHL","Philadelphia, PA","PA","SAV","Savannah, GA","GA",1543,1911,208,1,2110,206,0,"",119,81,630,0,197
2025,7,30,3,"OO","OO",20304,"N631SK",4971,"COU","Columbia, MO","MO","DFW","Dallas/Fort Worth, TX","TX",1235,1255,20,1,1434,24,0,"",99,73,490,20,0
2025,7,22,2,"AA","AA",19805,"N552UW",2898,"TPA","Tampa, FL","FL","CLT","Charlotte, NC","NC",1022,1706,404,1,1847,397,0,"",101,76,507,0,0
2025,7,14,1,"OH","OH",20397,"N547NN",5125,"DAY","Dayton, OH","OH","DFW","Dallas/Fort Worth, TX","TX",845,835,-10,0,1002,-19,0,"",147,122,861,NA,NA
2025,7,24,4,"DL","DL",19790,"N852DN",3019,"PNS","Pensacola, FL","FL","ATL","Atlanta, GA","GA",600,556,-4,0,758,-17,0,"",62,43,272,NA,NA
2025,7,13,7,"DL","DL",19790,"N302DN",32,"DFW","Dallas/Fort Worth, TX","TX","ATL","Atlanta, GA","GA",1745,1923,98,1,2244,91,0,"",141,111,731,0,0
2025,7,9,3,"UA","UA",19977,"N2142U",214,"HNL","Honolulu, HI","HI","SFO","San Francisco, CA","CA",2230,2224,-6,0,613,-20,0,"",289,268,2398,NA,NA
2025,7,1,2,"DL","DL",19790,"N355DN",2353,"EWR","Newark, NJ","NJ","ATL","Atlanta, GA","GA",600,615,15,1,849,34,0,"",154,100,746,15,0
2025,7,1,2,"DL","DL",19790,"N372DA",2396,"LGA","New York, NY","NY","PBI","West Palm Beach/Palm Beach, FL","FL",1059,1109,10,0,1357,4,0,"",168,144,1035,NA,NA
2025,7,16,3,"B6","B6",20409,"N935JB",988,"LAX","Los Angeles, CA","CA","BOS","Boston, MA","MA",2315,2315,0,0,740,-13,0,"",325,287,2611,NA,NA
2025,7,18,5,"NK","NK",20416,"N990NK",1891,"IAH","Houston, TX","TX","FLL","Fort Lauderdale, FL","FL",1457,1451,-6,0,1815,-10,0,"",144,127,966,NA,NA
2025,7,25,5,"AA","AA",19805,"N443AA",2301,"PHX","Phoenix, AZ","AZ","PHL","Philadelphia, PA","PA",943,940,-3,0,1729,0,0,"",289,269,2076,NA,NA
2025,7,5,6,"AA","AA",19805,"N535UW",1270,"JAX","Jacksonville, FL","FL","DFW","Dallas/Fort Worth, TX","TX",2005,2008,3,0,2203,20,0,"",175,134,917,2,0
2025,7,26,6,"WN","WN",19393,"N8923Q",2981,"BHM","Birmingham, AL","AL","DEN","Denver, CO","CO",1435,1432,-3,0,1615,-15,0,"",163,138,1083,NA,NA
2025,7,28,1,"F9","F9",20436,"N387FR",1682,"MYR","Myrtle Beach, SC","SC","ISP","Islip, NY","NY",2113,1232,919,1,1458,959,0,"",146,80,586,919,0
2025,7,2,3,"NK","NK",20416,"N686NK",2010,"FLL","Fort Lauderdale, FL","FL","BDL","Hartford, CT","CT",623,617,-6,0,912,-2,0,"",175,155,1173,NA,NA
2025,7,26,6,"WN","WN",19393,"N8938Q",5963,"DEN","Denver, CO","CO","BWI","Baltimore, MD","MD",1045,1133,48,1,1656,46,0,"",203,182,1491,0,0
2025,7,3,4,"WN","WN",19393,"N7824A",1600,"ONT","Ontario, CA","CA","PHX","Phoenix, AZ","AZ",1000,958,-2,0,1059,-21,0,"",61,49,325,NA,NA
2025,7,23,3,"B6","B6",20409,"N3229J",192,"ACK","Nantucket, MA","MA","JFK","New York, NY","NY",1618,1612,-6,0,1721,-8,0,"",69,39,199,NA,NA
2025,7,11,5,"DL","DL",19790,"N336NB",1517,"LAX","Los Angeles, CA","CA","MCI","Kansas City, MO","MO",930,936,6,0,1447,2,0,"",191,170,1363,NA,NA
2025,7,22,2,"WN","WN",19393,"N7869A",3716,"BDL","Hartford, CT","CT","TPA","Tampa, FL","FL",1345,1408,23,1,1653,3,0,"",165,152,1111,NA,NA
2025,7,28,1,"WN","WN",19393,"N8639B",2927,"MDW","Chicago, IL","IL","ORF","Norfolk, VA","VA",1350,1522,92,1,1816,86,0,"",114,96,704,53,0
2025,7,31,4,"UA","UA",19977,"N37462",2705,"IAD","Washington, DC","VA","DEN","Denver, CO","CO",1010,1010,0,0,1156,-9,0,"",226,202,1452,NA,NA
2025,7,24,4,"DL","DL",19790,"N1201P",939,"LAX","Los Angeles, CA","CA","JFK","New York, NY","NY",1255,1247,-8,0,2127,-23,0,"",340,311,2475,NA,NA
2025,7,3,4,"DL","DL",19790,"N939DZ",2478,"RDU","Raleigh/Durham, NC","NC","ATL","Atlanta, GA","GA",750,750,0,0,901,-18,0,"",71,53,356,NA,NA
2025,7,23,3,"DL","DL",19790,"N850DN",2954,"MSP","Minneapolis, MN","MN","BZN","Bozeman, MT","MT",2230,2228,-2,0,2349,-7,0,"",141,119,874,NA,NA
2025,7,31,4,"DL","DL",19790,"N723TW",750,"ATL","Atlanta, GA","GA","SFO","San Francisco, CA","CA",1220,1217,-3,0,1407,-3,0,"",290,268,2139,NA,NA
2025,7,18,5,"DL","DL",19790,"N368DN",1077,"LGA","New York, NY","NY","FLL","Fort Lauderdale, FL","FL",1058,1055,-3,0,1348,-15,0,"",173,147,1076,NA,NA
2025,7,13,7,"AA","AA",19805,"N906AA",1283,"CLT","Charlotte, NC","NC","DEN","Denver, CO","CO",1338,1500,82,1,1619,76,0,"",199,177,1337,76,0
2025,7,2,3,"AA","AA",19805,"N986AN",1962,"CLT","Charlotte, NC","NC","PIT","Pittsburgh, PA","PA",2228,2225,-3,0,2340,-11,0,"",75,54,366,NA,NA
2025,7,27,7,"OO","OO",20304,"N127SY",5967,"OTH","North Bend/Coos Bay, OR","OR","SFO","San Francisco, CA","CA",1403,1358,-5,0,1519,-16,0,"",81,66,412,NA,NA
2025,7,8,2,"AA","AA",19805,"N830AW",2994,"ORD","Chicago, IL","IL","JFK","New York, NY","NY",1008,1002,-6,0,1312,-16,0,"",130,98,740,NA,NA
2025,7,20,7,"DL","DL",19790,"N103DY",711,"ATL","Atlanta, GA","GA","LAS","Las Vegas, NV","NV",1753,1753,0,0,1849,-17,0,"",236,207,1747,NA,NA
2025,7,3,4,"AA","AA",19805,"N306SW",1566,"MIA","Miami, FL","FL","RDU","Raleigh/Durham, NC","NC",1915,2028,73,1,2230,63,0,"",122,103,700,6,0
2025,7,8,2,"AS","AS",19930,"N538AS",10,"PDX","Portland, OR","OR","DCA","Washington, DC","VA",800,803,3,0,1608,6,0,"",305,288,2350,NA,NA
2025,7,7,1,"AA","AA",19805,"N304RB",605,"LGA","New York, NY","NY","MIA","Miami, FL","FL",1301,1259,-2,0,1553,-23,0,"",174,147,1096,NA,NA
2025,7,31,4,"DL","DL",19790,"N380DA",2536,"LGA","New York, NY","NY","PBI","West Palm Beach/Palm Beach, FL","FL",700,650,-10,0,954,0,0,"",184,159,1035,NA,NA
2025,7,17,4,"AA","AA",19805,"N194UW",2972,"MCO","Orlando, FL","FL","CLT","Charlotte, NC","NC",928,926,-2,0,1107,-8,0,"",101,74,468,NA,NA
2025,7,13,7,"OO","OO",20304,"N710EV",4236,"HIB","Hibbing, MN","MN","MSP","Minneapolis, MN","MN",1803,1745,-18,0,1832,-34,0,"",47,32,174,NA,NA
2025,7,9,3,"DL","DL",19790,"N928DU",2347,"LGA","New York, NY","NY","MIA","Miami, FL","FL",710,707,-3,0,951,-25,0,"",164,144,1096,NA,NA
2025,7,21,1,"MQ","MQ",20398,"N300LK",4114,"XNA","Fayetteville, AR","AR","DFW","Dallas/Fort Worth, TX","TX",1629,1625,-4,0,1741,-9,0,"",76,48,280,NA,NA
2025,7,27,7,"UA","UA",19977,"N37523",1035,"SMF","Sacramento, CA","CA","DEN","Denver, CO","CO",1615,1615,0,0,1929,-6,0,"",134,114,909,NA,NA
2025,7,1,2,"YX","YX",20452,"N862RW",4630,"LGA","New York, NY","NY","MVY","Martha's Vineyard, MA","MA",1300,1257,-3,0,1437,29,0,"",100,81,175,0,0
2025,7,14,1,"WN","WN",19393,"N8848Q",1323,"MDW","Chicago, IL","IL","DEN","Denver, CO","CO",1030,1046,16,1,1213,8,0,"",147,120,895,NA,NA
2025,7,26,6,"AA","AA",19805,"N320TF",451,"LGA","New York, NY","NY","BZN","Bozeman, MT","MT",830,824,-6,0,1129,2,0,"",305,248,1894,NA,NA
2025,7,5,6,"AA","AA",19805,"N998AN",321,"CLT","Charlotte, NC","NC","FLL","Fort Lauderdale, FL","FL",2244,2240,-4,0,32,-11,0,"",112,88,632,NA,NA
2025,7,6,7,"F9","F9",20436,"N360FR",4418,"ELP","El Paso, TX","TX","DEN","Denver, CO","CO",1308,1348,40,1,1530,21,0,"",102,82,563,0,0
2025,7,23,3,"DL","DL",19790,"N822DX",3104,"ATL","Atlanta, GA","GA","SRQ","Sarasota/Bradenton, FL","FL",1010,1016,6,0,1201,22,0,"",105,72,444,6,0
2025,7,26,6,"DL","DL",19790,"N872DN",2787,"DEN","Denver, CO","CO","DTW","Detroit, MI","MI",1029,1029,0,0,1534,16,0,"",185,150,1123,0,0
2025,7,27,7,"DL","DL",19790,"N822DN",1468,"MIA","Miami, FL","FL","DTW","Detroit, MI","MI",1246,1236,-10,0,1536,-17,0,"",180,147,1145,NA,NA
2025,7,15,2,"AA","AA",19805,"N402AN",375,"ORD","Chicago, IL","IL","ANC","Anchorage, AK","AK",1706,1706,0,0,2054,12,0,"",408,382,2846,NA,NA
2025,7,28,1,"OH","OH",20397,"N599NN",5060,"SDF","Louisville, KY","KY","DFW","Dallas/Fort Worth, TX","TX",1645,1635,-10,0,1745,-25,0,"",130,111,733,NA,NA
2025,7,31,4,"OO","OO",20304,"N465SW",4798,"PIA","Peoria, IL","IL","ORD","Chicago, IL","IL",645,636,-9,0,751,-1,0,"",75,30,130,NA,NA
2025,7,12,6,"MQ","MQ",20398,"N739AE",3688,"ORD","Chicago, IL","IL","MLI","Moline, IL","IL",2233,2241,8,0,2355,19,0,"",74,27,139,8,0
2025,7,23,3,"UA","UA",19977,"N27255",1511,"EWR","Newark, NJ","NJ","MIA","Miami, FL","FL",1329,1359,30,1,1649,8,0,"",170,147,1085,NA,NA
2025,7,26,6,"AA","AA",19805,"N129AA",1225,"TPA","Tampa, FL","FL","CLT","Charlotte, NC","NC",600,553,-7,0,730,-21,0,"",97,67,507,NA,NA
2025,7,16,3,"OO","OO",20304,"N196SY",3000,"BOI","Boise, ID","ID","SEA","Seattle, WA","WA",1912,1910,-2,0,1949,-1,0,"",99,69,399,NA,NA
2025,7,25,5,"WN","WN",19393,"N8825Q",1137,"MCO","Orlando, FL","FL","BNA","Nashville, TN","TN",1905,1921,16,1,2021,6,0,"",120,88,616,NA,NA
2025,7,14,1,"DL","DL",19790,"N314DN",1266,"ATL","Atlanta, GA","GA","PBI","West Palm Beach/Palm Beach, FL","FL",710,705,-5,0,851,-4,0,"",106,85,545,NA,NA
2025,7,22,2,"WN","WN",19393,"N8947Q",3894,"LAS","Las Vegas, NV","NV","DEN","Denver, CO","CO",920,919,-1,0,1223,8,0,"",124,89,628,NA,NA
2025,7,27,7,"MQ","MQ",20398,"N210NN",3557,"ORF","Norfolk, VA","VA","CLT","Charlotte, NC","NC",1750,2059,189,1,2221,183,0,"",82,51,290,0,116
2025,7,29,2,"DL","DL",19790,"N359NW",1671,"SLC","Salt Lake City, UT","UT","DFW","Dallas/Fort Worth, TX","TX",1340,1402,22,1,1741,21,0,"",159,136,989,6,0
2025,7,31,4,"WN","WN",19393,"N8744B",4711,"MCI","Kansas City, MO","MO","DCA","Washington, DC","VA",1810,2001,111,1,2308,93,0,"",127,114,949,91,0
2025,7,7,1,"YX","YX",20452,"N213JQ",5596,"SDF","Louisville, KY","KY","BOS","Boston, MA","MA",1620,1733,73,1,1959,61,0,"",146,110,829,0,0
2025,7,26,6,"AA","AA",19805,"N544UW",3064,"CLT","Charlotte, NC","NC","PDX","Portland, OR","OR",1834,1919,45,1,2121,19,0,"",302,281,2282,5,0
2025,7,10,4,"NK","NK",20416,"N992NK",1449,"BOS","Boston, MA","MA","MCO","Orlando, FL","FL",615,616,1,0,913,-26,0,"",177,152,1121,NA,NA
2025,7,31,4,"OH","OH",20397,"N585NN",5538,"GPT","Gulfport/Biloxi, MS","MS","CLT","Charlotte, NC","NC",700,651,-9,0,957,-3,0,"",126,89,577,NA,NA
2025,7,26,6,"B6","B6",20409,"N564JB",1516,"JFK","New York, NY","NY","SYR","Syracuse, NY","NY",2230,2236,6,0,1,2,0,"",85,41,209,NA,NA
2025,7,31,4,"F9","F9",20436,"N361FR",1888,"DFW","Dallas/Fort Worth, TX","TX","MDW","Chicago, IL","IL",1106,1058,-8,0,1313,-16,0,"",135,107,797,NA,NA
2025,7,23,3,"WN","WN",19393,"N8877Q",2100,"DEN","Denver, CO","CO","CMH","Columbus, OH","OH",1510,1539,29,1,2020,30,0,"",161,142,1154,29,0
2025,7,17,4,"WN","WN",19393,"N919WN",562,"LAS","Las Vegas, NV","NV","COS","Colorado Springs, CO","CO",725,739,14,0,1024,9,0,"",105,85,604,NA,NA
2025,7,12,6,"WN","WN",19393,"N8530W",4254,"DAL","Dallas, TX","TX","ONT","Ontario, CA","CA",1425,1425,0,0,1518,-7,0,"",173,154,1200,NA,NA
2025,7,2,3,"OH","OH",20397,"N590NN",5453,"CLT","Charlotte, NC","NC","SGF","Springfield, MO","MO",900,911,11,0,1021,2,0,"",130,104,708,NA,NA
2025,7,31,4,"F9","F9",20436,"N635FR",4578,"SAN","San Diego, CA","CA","PHX","Phoenix, AZ","AZ",1312,1424,72,1,1546,64,0,"",82,52,304,0,0
2025,7,31,4,"YX","YX",20452,"N124HQ",4491,"LGA","New York, NY","NY","DCA","Washington, DC","VA",759,801,2,0,928,1,0,"",87,54,214,NA,NA
2025,7,7,1,"YX","YX",20452,"N235JQ",5735,"BOS","Boston, MA","MA","LGA","New York, NY","NY",800,756,-4,0,923,-3,0,"",87,48,184,NA,NA
2025,7,20,7,"YX","YX",20452,"N116HQ",4545,"RDU","Raleigh/Durham, NC","NC","LGA","New York, NY","NY",1440,1448,8,0,1625,4,0,"",97,67,431,NA,NA
2025,7,9,3,"DL","DL",19790,"N695DL",2925,"ORF","Norfolk, VA","VA","ATL","Atlanta, GA","GA",1348,1347,-1,0,1521,-18,0,"",94,72,516,NA,NA
2025,7,22,2,"OH","OH",20397,"N604NN",5420,"DFW","Dallas/Fort Worth, TX","TX","PNS","Pensacola, FL","FL",807,758,-9,0,953,-16,0,"",115,83,604,NA,NA
2025,7,16,3,"AS","AS",19930,"N724AL",536,"SEA","Seattle, WA","WA","BOS","Boston, MA","MA",2340,2333,-7,0,741,-19,0,"",308,278,2496,NA,NA
